Bracket Type=4,,,,,,,,,,,
Sample Type,File Name,Sample ID,Comment,L2 Client,Path,Instrument Method,Position,Inj Vol,L1 Study,L3 Laboratory,Sample Name
Unknown,N250529_CLU0120_HILICpos_024,K0821494_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:C15,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_024,K0821494_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:C15,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_025,K0821519_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:C17,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_025,K0821519_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:C17,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_026,K0821510_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:C19,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_026,K0821510_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:C19,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_027,HRE.p1Std.112020_08_02_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:D3,5,CLU0120_MEC,MC,HRE_Pool
Unknown,N250529_CLU0120_HILICneg_027,HRE.p1Std.112020_08_02_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:D3,5,CLU0120_MEC,MC,HRE_Pool
Unknown,N250529_CLU0120_HILICpos_028,HRE.p2Std.112020_08_02_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:H5,5,CLU0120_MEC,MC,HRE_Pool
Unknown,N250529_CLU0120_HILICneg_028,HRE.p2Std.112020_08_02_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:H5,5,CLU0120_MEC,MC,HRE_Pool
Unknown,N250529_CLU0120_HILICpos_029,K0821456_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E1,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_029,K0821456_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E1,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_030,K0821447_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E3,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_030,K0821447_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E3,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_031,K0821472_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E5,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_031,K0821472_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E5,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_032,K0821463_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E7,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_032,K0821463_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E7,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_033,K0821488_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E9,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_033,K0821488_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E9,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_034,K0821479_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E11,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_034,K0821479_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E11,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_034_MSMS,K0821479_1_MSMS,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529//MSMS,C:\Xcalibur\methods\Aria Methods\240801_HILICpos_BottomPump_Channel1_Water+PP-ddMS2,G:E11,5,CLU0120_MEC,MC,MSMS
Unknown,N250529_CLU0120_HILICneg_034_MSMS,K0821479_2_MSMS,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529//MSMS,C:\Xcalibur\methods\Aria Methods\240801_HILICneg_TopPump_Channel2_Water+PP-ddMS2,G:E11,5,CLU0120_MEC,MC,MSMS
Unknown,N250529_CLU0120_HILICpos_035,K0821504_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E13,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_035,K0821504_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E13,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_036,K0821495_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E15,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_036,K0821495_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E15,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_037,K0821520_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E17,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_037,K0821520_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E17,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_037_PFAS-MSMS,K0821520_1_PFAS-MSMS,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529//MSMS,C:\Xcalibur\methods\Aria Methods\240802_HILICpos_BottomPump_Channel1_Water_PFAS-inc-ddMS2,G:E17,5,CLU0120_MEC,MC,PFAS-MSMS
Unknown,N250529_CLU0120_HILICneg_037_PFAS-MSMS,K0821520_2_PFAS-MSMS,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529//MSMS,C:\Xcalibur\methods\Aria Methods\240802_HILICneg_TopPump_Channel2_Water_PFAS-inc-ddMS2,G:E17,5,CLU0120_MEC,MC,PFAS-MSMS
Unknown,N250529_CLU0120_HILICpos_038,K0821511_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:E19,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_038,K0821511_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:E19,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_039,K0821457_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:G1,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_039,K0821457_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:G1,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_040,K0821448_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:G3,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_040,K0821448_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:G3,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_041,K0821473_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:G5,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_041,K0821473_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:G5,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_042,K0821464_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:G7,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_042,K0821464_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:G7,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_043,K0821489_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:G9,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICneg_043,K0821489_2,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240411_HILICneg_120k_TopPump_Channel2,G:G9,5,CLU0120_MEC,MC,Study_Sample
Unknown,N250529_CLU0120_HILICpos_044,K0821480_1,8,15,E:/Projects/CLU0120_MEC_HILIC/1-Raw_Files/Batch_08_250529/,C:\Xcalibur\methods\Aria Methods\240611_HILICpos_120k_BottomPump_Channel1,G:G11,5,CLU0120_MEC,MC,Study_Sample
