Bracket Type=4,,,,,,,,,,,
Sample Type,File Name,Sample ID,Comment,L2 Client,Path,Instrument Method,Position,Inj Vol,L1 Study,L3 Laboratory,Sample Name
Unknown,R250520_CLU0120_C18pos_006,HRE.p2Std.112020_05_01_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:F5,7.5,CLU0120_MEC,MC,HRE_Pool
Unknown,R250520_CLU0120_C18neg_006,HRE.p2Std.112020_05_01_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:F5,10,CLU0120_MEC,MC,HRE_Pool
Unknown,R250520_CLU0120_C18pos_007,K0816553_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A1,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_007,K0816553_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A1,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_008,K0816561_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A3,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_008,K0816561_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A3,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_009,K0816569_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A5,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_009,K0816569_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A5,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_010,K0816577_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A7,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_010,K0816577_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A7,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_011,K0816585_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A9,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_011,K0816585_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A9,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_012,K0816593_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A11,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_012,K0816593_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A11,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_013,K0816601_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A13,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_013,K0816601_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A13,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_014,K0816609_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A15,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_014,K0816609_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A15,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_015,K0816617_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A17,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_015,K0816617_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A17,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_016,K0816625_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:A19,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_016,K0816625_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:A19,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_017,K0816554_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C1,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_017,K0816554_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C1,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_018,K0816562_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C3,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_018,K0816562_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C3,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_018_PFAS-MSMS,K0816562_1_PFAS-MSMS,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520//MSMS,C:\Xcalibur\methods\Aria_C18_Methods\240802_C18pos_BottomPump_Channel1_Water_PFAS-inc-ddMS2,R:C3,7.5,CLU0120_MEC,MC,PFAS-MSMS
Unknown,R250520_CLU0120_C18neg_018_PFAS-MSMS,K0816562_2_PFAS-MSMS,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520//MSMS,C:\Xcalibur\methods\Aria_C18_Methods\240802_C18neg_TopPump_Channel2_Water_PFAS-inc-ddMS2,R:C3,10,CLU0120_MEC,MC,PFAS-MSMS
Unknown,R250520_CLU0120_C18pos_019,K0816570_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C5,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_019,K0816570_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C5,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_020,K0816578_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C7,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_020,K0816578_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C7,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_021,K0816586_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C9,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_021,K0816586_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C9,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_022,K0816594_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C11,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_022,K0816594_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C11,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_023,K0816602_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C13,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_023,K0816602_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C13,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_024,K0816610_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C15,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_024,K0816610_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C15,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_025,K0816618_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C17,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_025,K0816618_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C17,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_026,K0816626_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:C19,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_026,K0816626_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:C19,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_027,HRE.p1Std.112020_05_02_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:D3,7.5,CLU0120_MEC,MC,HRE_Pool
Unknown,R250520_CLU0120_C18neg_027,HRE.p1Std.112020_05_02_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:D3,10,CLU0120_MEC,MC,HRE_Pool
Unknown,R250520_CLU0120_C18pos_028,HRE.p2Std.112020_05_02_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:H5,7.5,CLU0120_MEC,MC,HRE_Pool
Unknown,R250520_CLU0120_C18neg_028,HRE.p2Std.112020_05_02_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:H5,10,CLU0120_MEC,MC,HRE_Pool
Unknown,R250520_CLU0120_C18pos_029,K0816555_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E1,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_029,K0816555_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E1,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_030,K0816563_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E3,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_030,K0816563_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E3,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_031,K0816571_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E5,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_031,K0816571_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E5,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_032,K0816579_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E7,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_032,K0816579_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E7,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_033,K0816587_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E9,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_033,K0816587_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E9,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_034,K0816595_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E11,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_034,K0816595_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E11,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_034_MSMS,K0816595_1_MSMS,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520//MSMS,C:\Xcalibur\methods\Aria_C18_Methods\240801_C18pos_BottomPump_Channel1_Water+PP-ddMS2,R:E11,7.5,CLU0120_MEC,MC,MSMS
Unknown,R250520_CLU0120_C18neg_034_MSMS,K0816595_2_MSMS,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520//MSMS,C:\Xcalibur\methods\Aria_C18_Methods\240801_C18neg_TopPump_Channel2_Water+PP-ddMS2,R:E11,10,CLU0120_MEC,MC,MSMS
Unknown,R250520_CLU0120_C18pos_035,K0816603_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E13,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_035,K0816603_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E13,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_036,K0816611_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E15,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_036,K0816611_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E15,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_037,K0816619_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E17,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_037,K0816619_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E17,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_037_PFAS-MSMS,K0816619_1_PFAS-MSMS,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520//MSMS,C:\Xcalibur\methods\Aria_C18_Methods\240802_C18pos_BottomPump_Channel1_Water_PFAS-inc-ddMS2,R:E17,7.5,CLU0120_MEC,MC,PFAS-MSMS
Unknown,R250520_CLU0120_C18neg_037_PFAS-MSMS,K0816619_2_PFAS-MSMS,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520//MSMS,C:\Xcalibur\methods\Aria_C18_Methods\240802_C18neg_TopPump_Channel2_Water_PFAS-inc-ddMS2,R:E17,10,CLU0120_MEC,MC,PFAS-MSMS
Unknown,R250520_CLU0120_C18pos_038,K0816627_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:E19,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_038,K0816627_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:E19,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_039,K0816556_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:P9,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_039,K0816556_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:P9,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_040,K0816564_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:G3,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_040,K0816564_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:G3,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_041,K0816572_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:G5,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_041,K0816572_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:G5,10,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18pos_042,K0816580_1,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18pos_120k_BottomPump_Channel1,R:G7,7.5,CLU0120_MEC,MC,Study_Sample
Unknown,R250520_CLU0120_C18neg_042,K0816580_2,5,9,E:/Projects/CLU0120_250501_MEC_C18/1-Raw_Files/Batch_05_250520/,C:\Xcalibur\methods\Aria_C18_Methods\240408_C18neg_120k_TopPump_Channel2,R:G7,10,CLU0120_MEC,MC,Study_Sample
